term,N,embedding,cluster,n_contexts,silhouette,best_k,silhouette_k,decoded_lemmas,examples
diss,120,masked,4,8,0.13484996557235718,5,"{1: 0.0, 2: 0.1131214052438736, 3: 0.10380367189645767, 4: 0.12503674626350403, 5: 0.13484996557235718}",,"['I felt that diss all the way 😏', 'When your friend drops a playful diss 😂', 'No need to start a diss war #calm', 'Diss incoming! Watch your back 😎', 'Can’t believe she sent that diss in chat 😳']"
diss,130,masked,0,33,0.15347906947135925,5,"{1: 0.0, 2: 0.11506138741970062, 3: 0.11332617700099945, 4: 0.12075832486152649, 5: 0.15347906947135925}",,"['That diss cut deep, not gonna lie 💀', 'No need to start a diss war #calm', 'Friendship level: playful diss wars 😂', 'The perfect diss is both subtle and clever 😏', 'No chill, just pure diss energy today']"
diss,130,masked,1,21,0.15347906947135925,5,"{1: 0.0, 2: 0.11506138741970062, 3: 0.11332617700099945, 4: 0.12075832486152649, 5: 0.15347906947135925}",,"['He sent a playful diss, but I laughed 😂', 'No chill, just pure diss energy today', 'Can’t believe she sent that diss in chat 😳', 'Savage diss alert! Watch your notifications 👀', 'That diss stung more than expected 💔']"
diss,130,masked,2,33,0.15347906947135925,5,"{1: 0.0, 2: 0.11506138741970062, 3: 0.11332617700099945, 4: 0.12075832486152649, 5: 0.15347906947135925}",,"['When the diss is fire, everyone notices 🔥', 'That diss was so well-crafted, I respect it 😏', 'No chill, just pure diss energy today', 'Savage diss alert! Watch your notifications 👀', 'That was a low-key savage diss 😳']"
diss,130,masked,3,15,0.15347906947135925,5,"{1: 0.0, 2: 0.11506138741970062, 3: 0.11332617700099945, 4: 0.12075832486152649, 5: 0.15347906947135925}",,"['Her diss was subtle but deadly 😏', 'When the diss hits just right 😂💀', 'He always has a witty diss ready 🔥', 'Someone just threw shade with a clever diss', 'That was a low-key savage diss 😳']"
diss,130,masked,4,9,0.15347906947135925,5,"{1: 0.0, 2: 0.11506138741970062, 3: 0.11332617700099945, 4: 0.12075832486152649, 5: 0.15347906947135925}",,"['I felt that diss all the way 😏', 'When your friend drops a playful diss 😂', 'Someone just threw shade with a clever diss', 'No need to start a diss war #calm', 'Diss incoming! Watch your back 😎']"
diss,140,masked,0,17,0.14432793855667114,5,"{1: 0.0, 2: 0.09686914086341858, 3: 0.10715066641569138, 4: 0.12043262273073196, 5: 0.14432793855667114}",,"['Her diss was subtle but deadly 😏', 'Someone just threw shade with a clever diss', 'He always has a witty diss ready 🔥', 'When the diss hits just right 😂💀', 'When your friend drops a playful diss 😂']"
diss,140,masked,1,9,0.14432793855667114,5,"{1: 0.0, 2: 0.09686914086341858, 3: 0.10715066641569138, 4: 0.12043262273073196, 5: 0.14432793855667114}",,"['I felt that diss all the way 😏', 'When your friend drops a playful diss 😂', 'Someone just threw shade with a clever diss', 'No need to start a diss war #calm', 'Diss incoming! Watch your back 😎']"
diss,140,masked,2,24,0.14432793855667114,5,"{1: 0.0, 2: 0.09686914086341858, 3: 0.10715066641569138, 4: 0.12043262273073196, 5: 0.14432793855667114}",,"['He sent a playful diss, but I laughed 😂', 'When the diss hits just right 😂💀', 'No chill, just pure diss energy today', 'Savage diss alert! Watch your notifications 👀', 'Can’t believe she sent that diss in chat 😳']"
diss,140,masked,3,49,0.14432793855667114,5,"{1: 0.0, 2: 0.09686914086341858, 3: 0.10715066641569138, 4: 0.12043262273073196, 5: 0.14432793855667114}",,"['When a diss is playful but still hits 😅', 'Feeling the heat from that savage diss 🔥', 'He sent a playful diss, but I laughed 😂', 'No mercy in this diss battle today 😤', 'Subtle diss, but everyone felt the shade 😎']"
diss,140,masked,4,21,0.14432793855667114,5,"{1: 0.0, 2: 0.09686914086341858, 3: 0.10715066641569138, 4: 0.12043262273073196, 5: 0.14432793855667114}",,"['Diss or compliment? Hard to tell sometimes 😅', 'Playing the diss game carefully, don’t lose #strategy', 'When a diss is so good it becomes iconic', 'Savage diss alert! Watch your notifications 👀', 'I felt that diss all the way 😏']"
diss,150,masked,0,35,0.12560413777828217,5,"{1: 0.0, 2: 0.09932414442300797, 3: 0.10930892080068588, 4: 0.12446005642414093, 5: 0.12560413777828217}",,"['Diss delivered in style, total savage move', 'That diss cut deep, not gonna lie 💀', 'Diss or compliment? Hard to tell sometimes 😅', 'He always has a witty diss ready 🔥', 'That diss stung more than expected 💔']"
diss,150,masked,1,14,0.12560413777828217,5,"{1: 0.0, 2: 0.09932414442300797, 3: 0.10930892080068588, 4: 0.12446005642414093, 5: 0.12560413777828217}",,"['Someone just threw shade with a clever diss', 'Diss or compliment? Hard to tell sometimes 😅', 'When the diss hits just right 😂💀', 'That diss hit harder than I expected 💥', 'That diss had me laughing and cringing at once']"
diss,150,masked,2,36,0.12560413777828217,5,"{1: 0.0, 2: 0.09932414442300797, 3: 0.10930892080068588, 4: 0.12446005642414093, 5: 0.12560413777828217}",,"['When a diss is so good it becomes iconic', 'Sometimes a diss is better left unsaid 🤐', 'Her diss was subtle but deadly 😏', 'That diss was so well-crafted, I respect it 😏', 'Savage diss alert! Watch your notifications 👀']"
diss,150,masked,3,23,0.12560413777828217,5,"{1: 0.0, 2: 0.09932414442300797, 3: 0.10930892080068588, 4: 0.12446005642414093, 5: 0.12560413777828217}",,"['Diss incoming! Watch your back 😎', 'Savage diss alert! Watch your notifications 👀', 'That diss stung more than expected 💔', 'Diss or compliment? Hard to tell sometimes 😅', 'He always has a witty diss ready 🔥']"
diss,150,masked,4,21,0.12560413777828217,5,"{1: 0.0, 2: 0.09932414442300797, 3: 0.10930892080068588, 4: 0.12446005642414093, 5: 0.12560413777828217}",,"['Playing the diss game carefully, don’t lose #strategy', 'That was such a savage diss #shady', 'I felt that diss all the way 😏', 'That diss stung more than expected 💔', 'When a diss is so good it becomes iconic']"
cringe,5,masked,0,2,0.28300243616104126,3,"{1: 0.0, 2: 0.22782962024211884, 3: 0.28300243616104126, 4: 0.20629248023033142}",,"['Cringe 😂 watching someone fail at karaoke is hilarious', 'Omg cringe 😬 that awkward handshake lasted forever']"
cringe,5,masked,1,2,0.28300243616104126,3,"{1: 0.0, 2: 0.22782962024211884, 3: 0.28300243616104126, 4: 0.20629248023033142}",,"['Cringe 😂 watching someone fail at karaoke is hilarious', 'Omg cringe 😬 that awkward handshake lasted forever']"
cringe,5,masked,2,1,0.28300243616104126,3,"{1: 0.0, 2: 0.22782962024211884, 3: 0.28300243616104126, 4: 0.20629248023033142}",,['Omg cringe 😬 that awkward handshake lasted forever']
cringe,10,masked,0,4,0.18198826909065247,4,"{1: 0.0, 2: 0.16294412314891815, 3: 0.16483041644096375, 4: 0.18198826909065247, 5: 0.17431659996509552}",,"['Omg cringe 😬 that awkward handshake lasted forever', 'Cringe 😂 watching someone fail at karaoke is hilarious', 'Her TikTok duet was cringe 🤦\u200d♀️ everyone was laughing', 'Cringe 😳 seeing my first vlog again makes me squirm']"
cringe,10,masked,1,2,0.18198826909065247,4,"{1: 0.0, 2: 0.16294412314891815, 3: 0.16483041644096375, 4: 0.18198826909065247, 5: 0.17431659996509552}",,"['Cringe 😂 watching someone fail at karaoke is hilarious', 'Omg cringe 😬 that awkward handshake lasted forever']"
cringe,10,masked,2,3,0.18198826909065247,4,"{1: 0.0, 2: 0.16294412314891815, 3: 0.16483041644096375, 4: 0.18198826909065247, 5: 0.17431659996509552}",,"['Omg cringe 😬 that awkward handshake lasted forever', 'Her TikTok duet was cringe 🤦\u200d♀️ everyone was laughing', 'Cringe 😂 watching someone fail at karaoke is hilarious']"
cringe,10,masked,3,1,0.18198826909065247,4,"{1: 0.0, 2: 0.16294412314891815, 3: 0.16483041644096375, 4: 0.18198826909065247, 5: 0.17431659996509552}",,['Omg cringe 😬 that awkward handshake lasted forever']
cringe,20,masked,0,7,0.19792568683624268,5,"{1: 0.0, 2: 0.16336624324321747, 3: 0.19743552803993225, 4: 0.19293968379497528, 5: 0.19792568683624268}",,"['Omg cringe 😅 that party last night was painfully awkward', 'Her TikTok duet was cringe 🤦\u200d♀️ everyone was laughing', 'Omg cringe 😬 that awkward handshake lasted forever', 'Cringe 😳 seeing my first vlog again makes me squirm', 'That joke was so cringe 😂 nobody laughed']"
cringe,20,masked,1,3,0.19792568683624268,5,"{1: 0.0, 2: 0.16336624324321747, 3: 0.19743552803993225, 4: 0.19293968379497528, 5: 0.19792568683624268}",,"['Omg cringe 😬 that awkward handshake lasted forever', 'Cringe 😂 watching someone fail at karaoke is hilarious', 'Her TikTok duet was cringe 🤦\u200d♀️ everyone was laughing']"
cringe,20,masked,2,5,0.19792568683624268,5,"{1: 0.0, 2: 0.16336624324321747, 3: 0.19743552803993225, 4: 0.19293968379497528, 5: 0.19792568683624268}",,"['Omg cringe 😬 that awkward handshake lasted forever', 'Cringe 😂 watching someone fail at karaoke is hilarious', 'Omg cringe 😅 that party last night was painfully awkward', 'Cringe 😳 seeing my first vlog again makes me squirm', 'Her TikTok duet was cringe 🤦\u200d♀️ everyone was laughing']"
cringe,20,masked,3,3,0.19792568683624268,5,"{1: 0.0, 2: 0.16336624324321747, 3: 0.19743552803993225, 4: 0.19293968379497528, 5: 0.19792568683624268}",,"['Her TikTok duet was cringe 🤦\u200d♀️ everyone was laughing', 'Omg cringe 😬 that awkward handshake lasted forever', 'Cringe 😂 watching someone fail at karaoke is hilarious']"
cringe,20,masked,4,2,0.19792568683624268,5,"{1: 0.0, 2: 0.16336624324321747, 3: 0.19743552803993225, 4: 0.19293968379497528, 5: 0.19792568683624268}",,"['Cringe 😂 watching someone fail at karaoke is hilarious', 'Omg cringe 😬 that awkward handshake lasted forever']"
cringe,30,masked,0,7,0.2428087294101715,3,"{1: 0.0, 2: 0.19849161803722382, 3: 0.2428087294101715, 4: 0.2123132199048996, 5: 0.2258603721857071}",,"['Omg cringe 😬 that awkward handshake lasted forever', 'Cringe 😬 when your pet does something embarrassing in public', 'Her TikTok duet was cringe 🤦\u200d♀️ everyone was laughing', 'That joke was so cringe 😂 nobody laughed', 'Omg cringe 😅 that party last night was painfully awkward']"
cringe,30,masked,1,12,0.2428087294101715,3,"{1: 0.0, 2: 0.19849161803722382, 3: 0.2428087294101715, 4: 0.2123132199048996, 5: 0.2258603721857071}",,"['Cringe 🤦\u200d♂️ tried to imitate a dance tutorial and failed', 'Omg cringe 😂 that fashion disaster at the awards', 'That performance was cringe 🤦 the audience couldn’t hide their faces', 'Cringe 😬 when someone mispronounces a simple word on stream', 'Cringe 😬 when your pet does something embarrassing in public']"
cringe,30,masked,2,11,0.2428087294101715,3,"{1: 0.0, 2: 0.19849161803722382, 3: 0.2428087294101715, 4: 0.2123132199048996, 5: 0.2258603721857071}",,"['Watching my old Instagram stories omg cringe 😩 can’t stop laughing', 'Omg cringe 😬 that awkward handshake lasted forever', 'Omg cringe 😅 that party last night was painfully awkward', 'Cringe 😬 when someone mispronounces a simple word on stream', 'Cringe 🤦\u200d♂️ tried to imitate a dance tutorial and failed']"
cringe,40,masked,0,16,0.25421077013015747,3,"{1: 0.0, 2: 0.20915928483009338, 3: 0.25421077013015747, 4: 0.24316135048866272, 5: 0.17585822939872742}",,"['Cringe 😳 just watched my old drama club rehearsal videos', 'Cringe 🤦\u200d♂️ tried to imitate a dance tutorial and failed', 'That performance was cringe 🤦 the audience couldn’t hide their faces', 'Omg cringe 😂 that fashion disaster at the awards', 'Cringe 😬 when someone mispronounces a simple word on stream']"
cringe,40,masked,1,15,0.25421077013015747,3,"{1: 0.0, 2: 0.20915928483009338, 3: 0.25421077013015747, 4: 0.24316135048866272, 5: 0.17585822939872742}",,"['His pickup line was pure cringe 😂 everyone was staring', 'Watching my old Instagram stories omg cringe 😩 can’t stop laughing', 'Cringe 😬 when someone mispronounces a simple word on stream', 'That joke was so cringe 😂 nobody laughed', 'Omg cringe 😅 that party last night was painfully awkward']"
cringe,40,masked,2,9,0.25421077013015747,3,"{1: 0.0, 2: 0.20915928483009338, 3: 0.25421077013015747, 4: 0.24316135048866272, 5: 0.17585822939872742}",,"['Cringe 🤦\u200d♂️ tried to imitate a dance tutorial and failed', 'Omg cringe 😬 that awkward handshake lasted forever', 'Cringe 😬 when your pet does something embarrassing in public', 'Her TikTok duet was cringe 🤦\u200d♀️ everyone was laughing', 'Watching my old Instagram stories omg cringe 😩 can’t stop laughing']"
cringe,50,masked,0,11,0.26114392280578613,3,"{1: 0.0, 2: 0.22143346071243286, 3: 0.26114392280578613, 4: 0.24914368987083435, 5: 0.1819794625043869}",,"['Cringe 🤦\u200d♂️ tried to imitate a dance tutorial and failed', 'Omg cringe 😬 that awkward handshake lasted forever', 'Cringe 😬 when your pet does something embarrassing in public', 'Watching my old Instagram stories omg cringe 😩 can’t stop laughing', 'Her TikTok duet was cringe 🤦\u200d♀️ everyone was laughing']"
cringe,50,masked,1,19,0.26114392280578613,3,"{1: 0.0, 2: 0.22143346071243286, 3: 0.26114392280578613, 4: 0.24914368987083435, 5: 0.1819794625043869}",,"['Watching the new reality show omg cringe 😩 too much drama', 'His pickup line was pure cringe 😂 everyone was staring', 'Watching my old Instagram stories omg cringe 😩 can’t stop laughing', 'Cringe 😂 my little brother tried to sing in the shower', 'Cringe 😬 when someone mispronounces a simple word on stream']"
cringe,50,masked,2,20,0.26114392280578613,3,"{1: 0.0, 2: 0.22143346071243286, 3: 0.26114392280578613, 4: 0.24914368987083435, 5: 0.1819794625043869}",,"['Cringe 🤦\u200d♂️ that viral dance challenge is harder than it looks', 'Cringe 😳 just watched my old drama club rehearsal videos', 'Cringe 🤦\u200d♂️ tried to imitate a dance tutorial and failed', 'Watching the new reality show omg cringe 😩 too much drama', 'Cringe 😬 when someone mispronounces a simple word on stream']"
cringe,60,masked,0,24,0.2756136953830719,3,"{1: 0.0, 2: 0.23824208974838257, 3: 0.2756136953830719, 4: 0.2559002935886383, 5: 0.2619350850582123}",,"['Watching the new reality show omg cringe 😩 too much drama', 'Cringe 😬 my high school talent show performance was disastrous', 'His pickup line was pure cringe 😂 everyone was staring', 'Watching my old Instagram stories omg cringe 😩 can’t stop laughing', 'Cringe 😂 my little brother tried to sing in the shower']"
cringe,60,masked,1,25,0.2756136953830719,3,"{1: 0.0, 2: 0.23824208974838257, 3: 0.2756136953830719, 4: 0.2559002935886383, 5: 0.2619350850582123}",,"['Cringe 😬 my high school talent show performance was disastrous', 'Cringe 🤦\u200d♂️ that viral dance challenge is harder than it looks', 'Cringe 😳 just watched my old drama club rehearsal videos', 'Cringe 🤦\u200d♂️ tried to imitate a dance tutorial and failed', 'Reading old texts omg cringe 😂 why did I say that?']"
cringe,60,masked,2,11,0.2756136953830719,3,"{1: 0.0, 2: 0.23824208974838257, 3: 0.2756136953830719, 4: 0.2559002935886383, 5: 0.2619350850582123}",,"['Cringe 🤦\u200d♂️ tried to imitate a dance tutorial and failed', 'Omg cringe 😬 that awkward handshake lasted forever', 'Cringe 😬 when your pet does something embarrassing in public', 'Watching my old Instagram stories omg cringe 😩 can’t stop laughing', 'Her TikTok duet was cringe 🤦\u200d♀️ everyone was laughing']"
cringe,70,masked,0,13,0.27071473002433777,3,"{1: 0.0, 2: 0.23500889539718628, 3: 0.27071473002433777, 4: 0.25332581996917725, 5: 0.2684744894504547}",,"['Cringe 🤦\u200d♂️ tried to imitate a dance tutorial and failed', 'Omg cringe 😬 that awkward handshake lasted forever', 'Cringe 😬 when your pet does something embarrassing in public', 'Omg cringe 😅 the prank video went horribly wrong', 'Watching my old Instagram stories omg cringe 😩 can’t stop laughing']"
cringe,70,masked,1,29,0.27071473002433777,3,"{1: 0.0, 2: 0.23500889539718628, 3: 0.27071473002433777, 4: 0.25332581996917725, 5: 0.2684744894504547}",,"['Cringe 😬 my high school talent show performance was disastrous', 'Cringe 🤦\u200d♂️ that viral dance challenge is harder than it looks', 'Cringe 😳 just watched my old drama club rehearsal videos', 'Cringe 🤦\u200d♂️ tried to imitate a dance tutorial and failed', 'Cringe 🤦 listening to my old podcast recordings']"
cringe,70,masked,2,28,0.27071473002433777,3,"{1: 0.0, 2: 0.23500889539718628, 3: 0.27071473002433777, 4: 0.25332581996917725, 5: 0.2684744894504547}",,"['Cringe 😬 my high school talent show performance was disastrous', 'Watching the new reality show omg cringe 😩 too much drama', 'His pickup line was pure cringe 😂 everyone was staring', 'Omg cringe 😬 he attempted a backflip and faceplanted', 'Watching my old Instagram stories omg cringe 😩 can’t stop laughing']"
cringe,80,masked,0,13,0.2774295210838318,3,"{1: 0.0, 2: 0.24398799240589142, 3: 0.2774295210838318, 4: 0.2645770013332367, 5: 0.2690419554710388}",,"['Cringe 🤦\u200d♂️ tried to imitate a dance tutorial and failed', 'Omg cringe 😬 that awkward handshake lasted forever', 'Cringe 😬 when your pet does something embarrassing in public', 'Omg cringe 😅 the prank video went horribly wrong', 'Watching my old Instagram stories omg cringe 😩 can’t stop laughing']"
cringe,80,masked,1,34,0.2774295210838318,3,"{1: 0.0, 2: 0.24398799240589142, 3: 0.2774295210838318, 4: 0.2645770013332367, 5: 0.2690419554710388}",,"['Cringe 😬 my high school talent show performance was disastrous', 'Watching old dance battles omg cringe 🤦\u200d♂️ can’t watch without flinching', 'Cringe 🤦\u200d♂️ that viral dance challenge is harder than it looks', 'Cringe 🤦\u200d♂️ tried to imitate a dance tutorial and failed', 'Cringe 😳 just watched my old drama club rehearsal videos']"
cringe,80,masked,2,33,0.2774295210838318,3,"{1: 0.0, 2: 0.24398799240589142, 3: 0.2774295210838318, 4: 0.2645770013332367, 5: 0.2690419554710388}",,"['Cringe 😬 my high school talent show performance was disastrous', 'Watching the new reality show omg cringe 😩 too much drama', 'Omg cringe 😬 he attempted a backflip and faceplanted', 'Cringe 🤦 listening to my old podcast recordings', 'His pickup line was pure cringe 😂 everyone was staring']"
cringe,90,masked,0,24,0.2800818681716919,5,"{1: 0.0, 2: 0.24376627802848816, 3: 0.2756667733192444, 4: 0.26014769077301025, 5: 0.2800818681716919}",,"['Cringe 🤦\u200d♂️ tried to imitate a dance tutorial and failed', 'Cringe 😬 when someone mispronounces a simple word on stream', 'Cringe 😳 just watched my old drama club rehearsal videos', 'That joke was so cringe 😂 nobody laughed', 'Omg cringe 😬 that awkward handshake lasted forever']"
cringe,90,masked,1,11,0.2800818681716919,5,"{1: 0.0, 2: 0.24376627802848816, 3: 0.2756667733192444, 4: 0.26014769077301025, 5: 0.2800818681716919}",,"['Cringe 🤦\u200d♂️ tried to imitate a dance tutorial and failed', 'Omg cringe 😬 that awkward handshake lasted forever', 'Cringe 😬 when your pet does something embarrassing in public', 'Cringe 😬 when someone mispronounces a simple word on stream', 'Watching my old Instagram stories omg cringe 😩 can’t stop laughing']"
cringe,90,masked,2,38,0.2800818681716919,5,"{1: 0.0, 2: 0.24376627802848816, 3: 0.2756667733192444, 4: 0.26014769077301025, 5: 0.2800818681716919}",,"['Cringe 😬 my high school talent show performance was disastrous', 'Watching the new reality show omg cringe 😩 too much drama', 'Cringe 🤦 listening to my old podcast recordings', 'Omg cringe 😬 he attempted a backflip and faceplanted', 'His pickup line was pure cringe 😂 everyone was staring']"
cringe,90,masked,3,14,0.2800818681716919,5,"{1: 0.0, 2: 0.24376627802848816, 3: 0.2756667733192444, 4: 0.26014769077301025, 5: 0.2800818681716919}",,"['That joke was so cringe 😂 nobody laughed', 'Cringe 😬 when someone mispronounces a simple word on stream', 'His pickup line was pure cringe 😂 everyone was staring', 'Watching my old Instagram stories omg cringe 😩 can’t stop laughing', 'Cringe 😬 when your pet does something embarrassing in public']"
cringe,90,masked,4,3,0.2800818681716919,5,"{1: 0.0, 2: 0.24376627802848816, 3: 0.2756667733192444, 4: 0.26014769077301025, 5: 0.2800818681716919}",,"['Cringe 😂 watching someone fail at karaoke is hilarious', 'Her TikTok duet was cringe 🤦\u200d♀️ everyone was laughing', 'Omg cringe 😬 that awkward handshake lasted forever']"
cringe,100,masked,0,43,0.28164517879486084,3,"{1: 0.0, 2: 0.25045356154441833, 3: 0.28164517879486084, 4: 0.26460570096969604, 5: 0.17473621666431427}",,"['Cringe 😬 my high school talent show performance was disastrous', 'Cringe 😳 reading my old diary entries omg what was I thinking', 'Watching the new reality show omg cringe 😩 too much drama', 'Cringe 🤦 listening to my old podcast recordings', 'Omg cringe 😬 he attempted a backflip and faceplanted']"
cringe,100,masked,1,43,0.28164517879486084,3,"{1: 0.0, 2: 0.25045356154441833, 3: 0.28164517879486084, 4: 0.26460570096969604, 5: 0.17473621666431427}",,"['Cringe 😂 my first stand-up comedy attempt was awkward', 'Cringe 😬 my high school talent show performance was disastrous', 'Watching old dance battles omg cringe 🤦\u200d♂️ can’t watch without flinching', 'Cringe 🤦\u200d♂️ that viral dance challenge is harder than it looks', 'Her reaction video was cringe 😬 people couldn’t stop laughing']"
cringe,100,masked,2,14,0.28164517879486084,3,"{1: 0.0, 2: 0.25045356154441833, 3: 0.28164517879486084, 4: 0.26460570096969604, 5: 0.17473621666431427}",,"['Cringe 🤦\u200d♂️ tried to imitate a dance tutorial and failed', 'Omg cringe 😬 that awkward handshake lasted forever', 'Omg cringe 😅 the prank video went horribly wrong', 'Cringe 😬 when your pet does something embarrassing in public', 'Watching my old Instagram stories omg cringe 😩 can’t stop laughing']"
cringe,110,masked,0,48,0.2862384021282196,3,"{1: 0.0, 2: 0.2572695016860962, 3: 0.2862384021282196, 4: 0.2656281292438507, 5: 0.27690738439559937}",,"['Cringe 😂 my first stand-up comedy attempt was awkward', 'Cringe 😬 my high school talent show performance was disastrous', 'Watching old dance battles omg cringe 🤦\u200d♂️ can’t watch without flinching', 'Cringe 🤦\u200d♂️ that viral dance challenge is harder than it looks', 'Cringe 🤦\u200d♂️ tried to imitate a dance tutorial and failed']"
cringe,110,masked,1,48,0.2862384021282196,3,"{1: 0.0, 2: 0.2572695016860962, 3: 0.2862384021282196, 4: 0.2656281292438507, 5: 0.27690738439559937}",,"['Cringe 😬 my high school talent show performance was disastrous', 'Cringe 😳 reading my old diary entries omg what was I thinking', 'Cringe 🤦 listening to my old podcast recordings', 'Watching the new reality show omg cringe 😩 too much drama', 'Watching my old Instagram stories omg cringe 😩 can’t stop laughing']"
cringe,110,masked,2,14,0.2862384021282196,3,"{1: 0.0, 2: 0.2572695016860962, 3: 0.2862384021282196, 4: 0.2656281292438507, 5: 0.27690738439559937}",,"['Cringe 🤦\u200d♂️ tried to imitate a dance tutorial and failed', 'Omg cringe 😬 that awkward handshake lasted forever', 'Omg cringe 😅 the prank video went horribly wrong', 'Cringe 😬 when your pet does something embarrassing in public', 'Watching my old Instagram stories omg cringe 😩 can’t stop laughing']"
cringe,120,masked,0,53,0.29275834560394287,3,"{1: 0.0, 2: 0.2640834152698517, 3: 0.29275834560394287, 4: 0.2680409252643585, 5: 0.16973835229873657}",,"['Cringe 😬 my high school talent show performance was disastrous', 'Cringe 😅 trying to act like a pro gamer but failing', 'Cringe 😳 reading my old diary entries omg what was I thinking', 'Watching cringe memes all night, can’t stop laughing', 'Cringe 🤦 listening to my old podcast recordings']"
cringe,120,masked,1,53,0.29275834560394287,3,"{1: 0.0, 2: 0.2640834152698517, 3: 0.29275834560394287, 4: 0.2680409252643585, 5: 0.16973835229873657}",,"['Cringe 😂 my first stand-up comedy attempt was awkward', 'Cringe 😬 my high school talent show performance was disastrous', 'Omg cringe 😂 the fashion choices in that show were wild', 'Watching old dance battles omg cringe 🤦\u200d♂️ can’t watch without flinching', 'Cringe 🤦\u200d♂️ that viral dance challenge is harder than it looks']"
cringe,120,masked,2,14,0.29275834560394287,3,"{1: 0.0, 2: 0.2640834152698517, 3: 0.29275834560394287, 4: 0.2680409252643585, 5: 0.16973835229873657}",,"['Cringe 🤦\u200d♂️ tried to imitate a dance tutorial and failed', 'Omg cringe 😬 that awkward handshake lasted forever', 'Omg cringe 😅 the prank video went horribly wrong', 'Cringe 😬 when your pet does something embarrassing in public', 'Watching my old Instagram stories omg cringe 😩 can’t stop laughing']"
cringe,130,masked,0,58,0.30008387565612793,3,"{1: 0.0, 2: 0.2725678086280823, 3: 0.30008387565612793, 4: 0.2759700417518616, 5: 0.1784655600786209}",,"['Cringe 😂 my first stand-up comedy attempt was awkward', 'Cringe 😬 my high school talent show performance was disastrous', 'Omg cringe 😂 the fashion choices in that show were wild', 'Watching old dance battles omg cringe 🤦\u200d♂️ can’t watch without flinching', 'Cringe 🤦\u200d♂️ that viral dance challenge is harder than it looks']"
cringe,130,masked,1,58,0.30008387565612793,3,"{1: 0.0, 2: 0.2725678086280823, 3: 0.30008387565612793, 4: 0.2759700417518616, 5: 0.1784655600786209}",,"['Cringe 😬 my high school talent show performance was disastrous', 'Cringe 😅 trying to act like a pro gamer but failing', 'Cringe 🤦 listening to my old podcast recordings', 'Cringe 😳 reading my old diary entries omg what was I thinking', 'Omg cringe 😂 the fashion choices in that show were wild']"
cringe,130,masked,2,14,0.30008387565612793,3,"{1: 0.0, 2: 0.2725678086280823, 3: 0.30008387565612793, 4: 0.2759700417518616, 5: 0.1784655600786209}",,"['Cringe 🤦\u200d♂️ tried to imitate a dance tutorial and failed', 'Omg cringe 😬 that awkward handshake lasted forever', 'Omg cringe 😅 the prank video went horribly wrong', 'Cringe 😬 when your pet does something embarrassing in public', 'Watching my old Instagram stories omg cringe 😩 can’t stop laughing']"
cringe,140,masked,0,63,0.3053267300128937,3,"{1: 0.0, 2: 0.2795361578464508, 3: 0.3053267300128937, 4: 0.28065213561058044, 5: 0.2913393974304199}",,"['Cringe 😅 trying to act like a pro gamer but failing', 'Cringe 😬 my high school talent show performance was disastrous', 'Cringe 😳 reading my old diary entries omg what was I thinking', 'Cringe 🤦 listening to my old podcast recordings', 'Cringe 😂 seeing my old school photos makes me laugh']"
cringe,140,masked,1,63,0.3053267300128937,3,"{1: 0.0, 2: 0.2795361578464508, 3: 0.3053267300128937, 4: 0.28065213561058044, 5: 0.2913393974304199}",,"['Cringe 😳 someone tried to freestyle rap in the cafeteria', 'Cringe 😂 my first stand-up comedy attempt was awkward', 'Cringe 😬 my high school talent show performance was disastrous', 'Omg cringe 😂 the fashion choices in that show were wild', 'Cringe 🤦\u200d♂️ that viral dance challenge is harder than it looks']"
cringe,140,masked,2,14,0.3053267300128937,3,"{1: 0.0, 2: 0.2795361578464508, 3: 0.3053267300128937, 4: 0.28065213561058044, 5: 0.2913393974304199}",,"['Cringe 🤦\u200d♂️ tried to imitate a dance tutorial and failed', 'Omg cringe 😬 that awkward handshake lasted forever', 'Omg cringe 😅 the prank video went horribly wrong', 'Cringe 😬 when your pet does something embarrassing in public', 'Watching my old Instagram stories omg cringe 😩 can’t stop laughing']"
cringe,150,masked,0,68,0.3116444945335388,3,"{1: 0.0, 2: 0.2872813940048218, 3: 0.3116444945335388, 4: 0.28265461325645447, 5: 0.17705802619457245}",,"['Cringe 😬 my high school talent show performance was disastrous', 'Cringe 😅 trying to act like a pro gamer but failing', 'Cringe 😳 reading my old diary entries omg what was I thinking', 'My old Instagram reels omg cringe 🤦 can’t unsee them', 'Watching cringe memes all night, can’t stop laughing']"
cringe,150,masked,1,68,0.3116444945335388,3,"{1: 0.0, 2: 0.2872813940048218, 3: 0.3116444945335388, 4: 0.28265461325645447, 5: 0.17705802619457245}",,"['Cringe 😂 my first stand-up comedy attempt was awkward', 'Cringe 😳 someone tried to freestyle rap in the cafeteria', 'Cringe 😬 my high school talent show performance was disastrous', 'Cringe 🤦\u200d♂️ that viral dance challenge is harder than it looks', 'Watching old dance battles omg cringe 🤦\u200d♂️ can’t watch without flinching']"
